name,reviews,rating,fulladdr,latitude,longitude,categories
İSTANBUL PİZZA & KEBAP,35,4.5,Viale Roma. 22. 10078 Venaria Reale TO,45.1320725,7.6354067,Pizza restaurant Magna
Argentos Pizzas,35,4.8,Via Francesco De Sanctis. 74 bis. 10142 Torino TO,45.0686087,7.6196025,Pizza takeaway Magna
ISTANBUL PIZZERIA KEBAP FORNO A LEGNA,36,4.5,Corso Caio Plinio. 86. 10127 Torino TO,45.0181568,7.6568396,Turkish restaurant Magna
Texas Grill,37,2.8,Via Filippo Juvarra. 20F. 10122 Torino TO,45.0747664,7.670337,American restaurant Magna
La Piadineria,37,2.6,Via Edmondo De Amicis. 70. 10093 Collegno TO,45.0758553,7.5939318,Fast food restaurant Magna
Alea Caffè,38,4.5,Corso Traiano. 156. 10127 Torino TO,45.0202579,7.6543496,Bistro Magna
Luxo Brasilian Restaurant,38,3.8,Corso Moncalieri. 246. 10133 Torino TO,45.0377567,7.6813562,Brazilian restaurant Magna
Bar Il Pasticcio,39,4.4,Via Druento. 135. 10151 Torino TO,45.1118194,7.6463948,Restaurant.Bar Magna
Caffetteria Samy,39,4.8,Via Canale Aldo. 16. 10078 Venaria Reale TO,45.1286843,7.6389785,Bar.Breakfast restaurant.Cafe.Coffee shop.Gluten-free restaurant.Newsstand.Vegan restaurant Magna
Istanbul Mimo,39,4.1,Viale XXIV Maggio. 35/D. 10093 Collegno TO,45.0754668,7.5739809,Kebab shop Magna
Bocciofila Nichelinese Circolo E.n.d.a.s.,39,4.5,Via Giuseppe Giacosa. 60. 10042 Nichelino TO,44.9923812,7.6468909,Restaurant Magna
Piadineria dal Campione,39,5,Via Montevideo. 2. 10134 Torino TO,45.0367407,7.6518961,Piadina restaurant Magna
Pizzeria Ristorante Il Dattero,40,3.5,Via Renato Martorelli. 5. 10155 Torino TO,45.0932905,7.693474,Pizza restaurant.Restaurant Magna
İSTANBUL PIZZA KEBAP,40,4.6,Via Sestriere. 14. 10024 Moncalieri TO,45.0082697,7.6580986,Turkish restaurant Magna
Hungry Roads the Food Court,40,5,Via Belfiore. 4. 10125 Torino TO,45.0590958,7.6802182,Restaurant.Bar & grill.Fast food restaurant.Gastropub.Hamburger restaurant Magna
Bar Twelve,41,4.2,Via XXV Aprile. 82. 10042 Nichelino TO,45.0020122,7.647456,Espresso bar.Bar Magna
