name,reviews,rating,fulladdr,latitude,longitude,categories
Yes Food Express - Cinecittà,41,4.4,Viale Bruno Rizzieri. 200a. 00173 Roma RM,41.8524802,12.5896192,Delivery Chinese restaurant.American restaurant.Japanese restaurant.Poke bar.Sushi restaurant.Wine store Magna
Broast Chicken,41,3.9,Via Daniele Manin. 10/12. 00185 Roma RM,41.8998932,12.5004127,Chicken restaurant Magna
Pane Pizza Dolci,41,3.5,Viale Gottardo. 1. 00141 Roma RM,41.9344727,12.5357886,Pizza restaurant Magna
Overland sandwich,42,4.9,Via di Tor Cervara. 48. 00155 Roma RM,41.9292125,12.5865308,Sandwich shop Magna
T-Gusto,42,4.9,Via Cassia. 711. 00189 Roma RM,41.9640534,12.444729,Restaurant Magna
Paporosa Fish e Co.,42,4.9,Via Fezzan. 11. 00199 Roma RM,41.9287735,12.5235294,Seafood restaurant.Bistro.Deli.Delivery service.Poke bar.Sushi takeaway Magna
Lekker drink & food • small restaurant,42,4.8,Piazza di Santa Maria alle Fornaci. 21 - 22. 00165 Roma RM,41.8972463,12.4552308,Bistro Magna
Retrò Restaurant,42,4.7,Via Trionfale. 13921. 00135 Roma RM,41.9827576,12.4073873,Restaurant Magna
Pizzeria le Rondini King pizza da magdy,42,4.6,Via delle Rondini. 70c. 00169 Roma RM,41.8644067,12.593783,Pizza restaurant.Food and drink Magna
Vista Trastevere Roof Bar & Restaurant,42,4.5,Via Emilio Morosini. 27. 00153 Roma RM,41.8861991,12.4692691,Restaurant Magna
La Pigna Roma Cocktail Bar and Restaurant,42,4.5,Piazza della Pigna. 54. 00186 Roma RM,41.8971663,12.4782317,Restaurant Magna
Calavera Fiesta,42,4.5,Via delle Palme. 40a. 00171 Roma RM,41.8889155,12.5634574,Mexican restaurant Magna
U-Terrace Bar & Restaurant,42,4.4,Via dei Maroniti. 12. 00187 Roma RM,41.9024279,12.4851961,Restaurant Magna
Paraíso Sushi & Fish & Pokè,43,4.9,Viale Giustiniano Imperatore. 190. 00145 Roma RM,41.8556231,12.4850249,Sushi restaurant.Poke bar.Temaki restaurant Magna
L'Espresso Food e Bistrot,43,4.6,Via Giulio Antamoro. 55. 00139 Roma RM,41.9593109,12.544567,Restaurant Magna
Game of Burger,43,4.5,Via Camerata Picena. 321. 00138 Roma RM,41.986649,12.5134561,Hamburger restaurant.American restaurant Magna
