name,reviews,rating,fulladdr,latitude,longitude,categories
Cin Cin Bar,188,4.4,Via Paolo Sarpi. 37-39. 20154 Milano MI,45.4811735,9.1742183,Bar Magna
Spoon Sushi Fusion Cusine,189,4.5,Via Marcona. 6. 20129 Milano MI,45.4633622,9.2082546,Giapponese Ristorante.Fusion Ristorante.Seafood Ristorante.Sushi Ristorante Magna
Bar Principe Piazza Sant Alessandro,189,4.5,Piazza Sant'Alessandro. 3. 20123 Milano MI,45.4606474,9.1864609,Bar.Cocktail bar Magna
Chao Yang,189,4.4,Via Carlo Imbonati. 6. 20159 Milano MI,45.498899,9.1842749,Cinese Ristorante Magna
Snubar - Gusto Ebraico Libanese,190,4.6,Via Giorgio Washington. 13. 20144 Milano MI,45.4645879,9.1553015,Lebanese Ristorante.Kosher Ristorante Magna
Riviera Milano Restaurant - Lounge Club,190,4.3,Via Ezio Biondi. 2. 20154 Milano MI,45.4863567,9.1595198,Ristorante.Live music bar.Lounge.Small plates Ristorante Magna
Zero Milano,190,4.3,Corso Magenta. 87. 20123 Milano MI,45.4659237,9.1663068,Giapponese Ristorante Magna
Taverna Gasparotto,190,3.9,Via Privata Leopoldo Gasparotto. 3. 20124 Milano MI,45.4879198,9.2016735,Lombardian Ristorante.Italiano Ristorante.Mediterranean Ristorante Magna
Spore,191,4.8,Via Passo Buole. 4. 20135 Milano MI,45.4483954,9.2078735,Ristorante Magna
Casa Lemon - Ristorante Peruviano Fusion. Milano,191,4.8,Via Giulio Uberti. 3. 20129 Milano MI,45.468881,9.2157942,Peruviano Ristorante.Cocktail bar.French Ristorante.Fusion Ristorante.Italiano Ristorante.Latin American Ristorante.Spanish Ristorante Magna
Gran Bar,191,1.6,Piazza Duca d'Aosta. 20124 Milano MI,45.4865075,9.2033825,Bar Magna
Anche - Via Perugino,192,4.1,Via Perugino. 18. 20135 Milano MI,45.4575922,9.2151595,Ristorante Magna
Bar Meravigli 13,193,4,Via Meravigli. 13. 20123 Milano MI,45.4656372,9.1818294,Gastropub Magna
Al Pizzetta,194,4.4,Viale Monte Nero. 73. 20135 Milano MI,45.4612682,9.2074306,Pizza Ristorante Magna
GustaMi Bakery (Rubens),196,4.3,Via Rubens. 3. 20148 Milano MI,45.46693,9.145583,Bakery.Bar.Bistro.Breakfast Ristorante.Cafe.Coffee shop.Espresso bar.Pastry shop Magna
Sweet Coffee Bar,196,4.1,Via Alessandro Manzoni. 42. 20121 Milano MI,45.4714724,9.194345,Bar Magna
Armonico,197,4.9,Via Pastrengo. 15. 20159 Milano MI,45.4865791,9.1860218,Sushi Ristorante.Delivery service Magna
Becky Burger - Hamburgeria,197,4.5,Via Luigi Cagnola. 4. 20154 Milano MI,45.4768695,9.1726267,Hamburger Ristorante.Ristorante Magna
HAMA SUSHI MILANO,197,4.2,Via Raffaello Sanzio. 4. 20149 Milano MI,45.4694116,9.1536528,Giapponese Ristorante.Ristorante.Seafood Ristorante.Sushi Ristorante Magna
Fonderie Marco Milano,200,4.8,Via Piero della Francesca. 19. 20154 Milano MI,45.4829619,9.1653049,Cocktail bar.Small plates Ristorante.Wine bar Magna
Al Dragone,200,4.3,Via Giovanni Antonio Plana. 23. 20155 Milano MI,45.489956,9.1534618,Cinese Ristorante.Cafe.Giapponese Ristorante.Ristorante.Seafood Ristorante.Sushi Ristorante Magna
Me?Too,201,4.7,Via Giuseppe Govone. 18. 20154 Milano MI,45.4886832,9.1685206,Cinese Ristorante Magna
Ristorante Bar mama Africa,201,4.4,Via Giulio e Corrado Venini. 8/14. 20127 Milano MI,45.4868475,9.2116098,Ristorante.Bar Magna
Pizzeria Marina,201,4.3,Via Giulio Romano. 3. 20135 Milano MI,45.4488167,9.1981017,Pizza Ristorante.Meal delivery.Pizza delivery Magna
Felix Lo Basso Home&Restaurant,202,4.5,angolo Menotti. Via Carlo Goldoni. 36. 20129 Milano MI,45.4691638,9.2136423,Fine dining Ristorante Magna
Mandarin Garden,202,4.5,Via Andegari. 9. 20121 Milano MI,45.4694388,9.1908671,Bar.Dim sum Ristorante.Lounge.Wine bar Magna
Glory POP Milano,203,4.7,Via Correggio. 14. 20149 Milano MI,45.4704178,9.1512058,Pizza Ristorante.Italiano Ristorante.Pizza delivery.Pizza takeaway.Ristorante.Southern Italiano Ristorante Magna
Altrimnti,203,4.6,Via Monte Bianco. 2/A. 20149 Milano MI,45.4748924,9.1507561,Ristorante Magna
Poke House - Parco Ravizza,203,4.2,Viale Giovanni Sebastiano Bach. 20124 Milano MI,45.448438,9.19085,Poke bar.Aa shop.Californian Ristorante.Fast food Ristorante.Fusion Ristorante.Hawaiian Ristorante.Health food Ristorante.Takeout Ristorante.Ristorante Magna
TED Lobsters and Burgers,204,3.7,Via Vincenzo Monti. 15. 20123 Milano MI,45.4672999,9.1737067,Ristorante.Hamburger Ristorante.Pizza Ristorante Magna
Michetta Porta Nuova,205,4.6,C.so di Porta Nuova. 32. 20121 Milano MI,45.4768117,9.1920072,Sandwich shop.Lombardian Ristorante Magna
Sapori Solari - La Bisteccheria,205,4.5,V.le Bligny. 42. 20136 Milano MI,45.4508188,9.1924757,Steak house Magna
Mathara Ambula,205,4.3,Via Luigi Federico Menabrea. 2. 20159 Milano MI,45.4942217,9.1875103,Ristorante Magna
142 Restaurant,206,4.7,Corso Cristoforo Colombo. 6. 20144 Milano MI,45.4545953,9.17135,Ristorante.Breakfast Ristorante.Cake shop.Caterer.Cocktail bar.Espresso bar.Meal delivery.Mediterranean Ristorante.Small plates Ristorante.Wine bar Magna
Yu Hu,206,4.2,Via degli Imbriani. 3. 20158 Milano MI,45.4971329,9.1704273,Sushi Ristorante.Cinese Ristorante.Giapponese Ristorante.Sushi takeaway Magna
142 Restaurant,207,4.7,Corso Cristoforo Colombo. 6. 20144 Milano MI,45.4545953,9.17135,Ristorante.Breakfast Ristorante.Cake shop.Caterer.Cocktail bar.Espresso bar.Meal delivery.Mediterranean Ristorante.Small plates Ristorante.Wine bar Magna
Bella Colombina,209,4.1,Via Gaspare Spontini. 11. 20131 Milano MI,45.4816657,9.2141591,Italiano Ristorante.Chophouse Ristorante.Seafood Ristorante Magna
Govone Garden,209,3.7,Via Giuseppe Govone. 42. 20155 Milano MI,45.490669,9.1661953,Italiano Ristorante.Pizza Ristorante Magna
Osteria La Carbonella,210,3.7,Via Terraggio. 9. 20123 Milano MI,45.465544,9.17635,Ristorante.Bar Magna
Orto Urbano | ristorante con pinseria romana,211,4,Via Cappellari. 3. 20123 Milano MI,45.4630774,9.1891706,Ristorante.Bar.Bistro.Breakfast Ristorante.Cafe.Coffee shop.Espresso bar.Italiano Ristorante.Pizza Ristorante.Pizza takeaway Magna
Ravioleria Ticinese con cucina,212,4.9,Corso di Porta Ticinese. 98. 20123 Milano MI,45.453685,9.180244,Fast food Ristorante.Cinese Ristorante.Dim sum Ristorante.Pan-Asiatico Ristorante.Wok Ristorante Magna
Petit du Sngal,212,4.3,Viale Certosa. 153. 20151 Milano MI,45.4964356,9.1370317,Ristorante Magna
La Piadineria,212,4,Corso di Porta Romana. 40. 20122 Milano MI,45.4586457,9.1912971,Fast food Ristorante.Family Ristorante.Health food Ristorante.Italiano Ristorante.Takeout Ristorante.Ristorante.Small plates Ristorante.Traditional Ristorante Magna
Ya Xiang Lou - Ristorante Cinese,214,4.3,Via Egadi. 10. 20144 Milano MI,45.459946,9.1580415,Cinese Ristorante.Asiatico Ristorante.Ristorante Magna
Polleria Milano 2.0,215,3.8,Via Crema. 16. 20135 Milano MI,45.4493593,9.2024882,Ristorante.Tapas bar Magna
Mount Everest,216,4.7,Via Luigi Porro Lambertenghi. 1. 20159 Milano MI,45.4895164,9.1833653,Nepalese Ristorante Magna
Sapur French tacos,216,4.7,Via Laura Ciceri Visconti. 14. 20137 Milano MI,45.4541993,9.220249,Ristorante.Fast food Ristorante.Tunisian Ristorante Magna
Bar Paninoteca Unione,217,4.3,Via dell'Unione. 3. 20122 Milano MI,45.4622814,9.1873534,Sandwich shop.Bar.Fast food Ristorante Magna
Bar Paninoteca Unione,217,4.3,Via dell'Unione. 3. 20122 Milano MI,45.4622814,9.1873534,Bar.Sandwich shop.Fast food Ristorante Magna
MI Cucina di Confine,218,4.2,Viale Cassiodoro. 5. 20145 Milano MI,45.4751226,9.159307,Asiatico fusion Ristorante.Giapponese Ristorante.Ristorante Magna
Thai Street Food Milano,219,4.7,Via Antonio Rosmini. 14. 20154 Milano MI,45.4808745,9.1748273,Thai Ristorante.Ristorante Magna
Milano Bistrot,219,4.7,Via Carlo Pisacane. 57. 20129 Milano MI,45.473909,9.210991,Ristorante.Bistro.Breakfast Ristorante.Health food Ristorante.Seafood Ristorante.Small plates Ristorante Magna
Piccola Cucina,220,4.7,Viale Piave. 17. 20129 Milano MI,45.4710446,9.206514,Ristorante.Italiano Ristorante Magna
LePolveri - micro panificio -,221,4,Via Ausonio. 7. 20123 Milano MI,45.4593752,9.173975,Bakery Magna
Poke House - Wagner,221,3.9,Via Cuneo. 5. 20149 Milano MI,45.4669004,9.1531009,Poke bar.Aa shop.Californian Ristorante.Fast food Ristorante.Fusion Ristorante.Hawaiian Ristorante.Health food Ristorante.Takeout Ristorante.Ristorante Magna
Lodi Kebab & Pizza,227,4.3,C.so Lodi. 24. 20139 Milano MI,45.4485763,9.2076487,Kebab shop Magna
La Piadineria,227,3.9,Via Arona. 15. 20149 Milano MI,45.4828697,9.1591983,Fast food Ristorante.Family Ristorante.Health food Ristorante.Italiano Ristorante.Takeout Ristorante.Ristorante.Small plates Ristorante.Traditional Ristorante Magna
Salmone,228,4.3,Via Bartolomeo Eustachi. 6. 20129 Milano MI,45.4740444,9.2149363,Giapponese Ristorante Magna
Angelo's Bistrot,228,4.2,Via Savona. 55. 20144 Milano MI,45.4529467,9.1605607,Bistro Magna
DU LAB,229,4.4,Viale Edoardo Jenner. 16. 20159 Milano MI,45.4974669,9.1824071,Asiatico Ristorante.Cinese Ristorante.Cocktail bar.Delivery Cinese Ristorante.Giapponese Ristorante.Pan-Asiatico Ristorante.Ristorante.Small plates Ristorante.Sushi Ristorante.Sushi takeaway.Udon noodle Ristorante Magna
Lu&Leo,230,4.4,V.le Bligny. 26. 20136 Milano MI,45.4508305,9.1909379,Italiano Ristorante Magna
Fratelli Cavallaro | pizzeria & trattoria napoletana,231,4.3,Alzaia Naviglio Pavese. 34. 20143 Milano MI,45.4482851,9.1769113,Pizza Ristorante.Italiano Ristorante.Ristorante Magna
M'amo Ristorante,231,4.1,Via Alserio. 3. 20159 Milano MI,45.4913583,9.1849139,Ristorante.Italiano Ristorante Magna
Tiraboschi6 - Chiacchiere. Vino & Cucina,233,4.5,Via Gerolamo Tiraboschi. 6. 20135 Milano MI,45.4524841,9.20899,Italiano Ristorante Magna
La Piadineria,233,4,Via Bergamini. 5. 20122 Milano MI,45.4620337,9.1940458,Fast food Ristorante.Family Ristorante.Health food Ristorante.Italiano Ristorante.Takeout Ristorante.Ristorante.Small plates Ristorante.Traditional Ristorante Magna
Pier 52 Bistrot,235,4.4,Via Lazzaro Papi. 10. 20135 Milano MI,45.4504507,9.2072874,Seafood Ristorante.Italiano Ristorante.Mediterranean Ristorante Magna
Beefbar Milano,235,4.2,Corso Venezia. 11. 20121 Milano MI,45.4681379,9.1975063,Ristorante.Steak house Magna
Queen's Bar,235,3.8,Via Giosu Carducci. 36. 20123 Milano MI,45.4624438,9.1735492,Bar tabac.Tobacco shop Magna
Nudo & Crudo Bistr,237,4.4,Piazza Po. 10. 20144 Milano MI,45.4619985,9.1568596,Ristorante Magna
Glauco,237,4.4,Via Achille Maiocchi. 29. 20129 Milano MI,45.476514,9.2161795,Seafood Ristorante.Mediterranean Ristorante.Mobile caterer.Ristorante Magna
Pizzeria Il Faraone...kebab..trattoria...cucina italiana..,237,3.8,Viale Certosa. 149. 20151 Milano MI,45.496242,9.1373527,Fast food Ristorante Magna
SuperFiciale,238,4.6,Via Sansovino. 1. 20133 Milano MI,45.4792308,9.2175474,Ristorante Magna
BAR R e D,238,4.2,Via Cesare Balbo. 13. 20136 Milano MI,45.4487605,9.196099,Bar Magna
Bacancto,240,4.3,Via Crema. 16. 20135 Milano MI,45.4493964,9.2024717,Argentino Ristorante.Spanish Ristorante Magna
Tony,241,4.3,Viale Certosa. 186. 20156 Milano MI,45.4980826,9.1344266,Italiano Ristorante.Seafood Ristorante Magna
Gelmetti 1952,242,4.7,Via Vitruvio. 11. 20124 Milano MI,45.481133,9.2088629,Fish & chips Ristorante Magna
La Cafferia,242,4.2,Viale Renato Serra. 69. 20149 Milano MI,45.4900354,9.1510059,Bistro.Cafe Magna
FX Milano Ristorante italiano,242,4.2,Viale Tunisia. 1. 20124 Milano MI,45.476654,9.2064619,Italiano Ristorante.Bar.Pizza Ristorante Magna
Baunilla Brera,242,3.7,Via Broletto. 26. 20121 Milano MI,45.4671961,9.1860624,Pastry shop Magna
Ristorante Cinese Felice,244,4.3,Viale Certosa. 97. 20151 Milano MI,45.4940445,9.1422969,Cinese Ristorante Magna
Elfa Bakery,244,4.1,Via Sardegna. 40. 20146 Milano MI,45.461527,9.1502783,Bakery.Coffee shop.Deli.Pastry shop.Pizza Ristorante Magna
Casa Portello,245,4,Via Grosotto. 7. 20149 Milano MI,45.4906447,9.1446659,Ristorante.Bar.Chophouse Ristorante.Coffee shop.Italiano Ristorante.Meat dish Ristorante.Piadina Ristorante Magna
Maison Caffet,246,4.8,Via San Vittore. 3. 20123 Milano MI,45.4624594,9.1729865,Patisserie.Chocolate shop.French Ristorante.Tea store Magna
Baratie,246,4.4,Via Stendhal. 49. 20144 Milano MI,45.4551683,9.1579967,Bistro Magna
Maravea Wine Bar,246,4.4,V.le Bligny. 15. 20136 Milano MI,45.4511809,9.1896933,Bar Magna
La Piadineria,246,3.7,Via Marghera. 29. 20149 Milano MI,45.4669254,9.1527907,Fast food Ristorante.Family Ristorante.Health food Ristorante.Italiano Ristorante.Takeout Ristorante.Ristorante.Small plates Ristorante.Traditional Ristorante Magna
Panarello,247,4.5,Via Speronari. 3. 20123 Milano MI,45.4628781,9.18795,Pastry shop Magna
Bar Turati,247,4.1,Via Filippo Turati. 8. 20121 Milano MI,45.4738778,9.195055,Bar Magna
Duo Bistrot (Formerly BNectare),248,4.2,Via Emilio Cornalia. 32. 20124 Milano MI,45.484682,9.197994,Ristorante.Italiano Ristorante.Mediterranean Ristorante Magna
Little Lamb Bernina,249,4.5,Via Bernina. 43. 20158 Milano MI,45.496395,9.1813933,Hot pot Ristorante.Grill.Asiatico Ristorante.Mutton barbecue Ristorante.Ristorante Magna
Ristorante Giapponese Mami,249,4.4,Via Bartolomeo Eustachi. 47. 20129 Milano MI,45.4790974,9.2144884,Ristorante Magna
AALTO Restaurant,250,4.7,Piazza Alvar Aalto. 20124 Milano MI,45.4821953,9.1938109,Fine dining Ristorante Magna
Yoshinobu,250,4.4,Via Galileo Galilei. 5. 20124 Milano MI,45.4801237,9.1953325,Giapponese Ristorante.Sushi Ristorante Magna
Galli Pizza & More,251,4.5,Corso Magenta. 78. 20123 Milano MI,45.4659071,9.1689936,Pizza Ristorante Magna
La Caponata,252,4.2,Via Friuli. 78. 20135 Milano MI,45.4574832,9.2160864,Sicilian Ristorante Magna
Al Cortile,252,4.1,Via Giovenale. 7. 20136 Milano MI,45.4509249,9.1842203,Ristorante Magna
CooD,253,4.7,Via Lecco. 1. 20124 Milano MI,45.4760055,9.2033427,Ristorante Magna
Arirang plus - Ristorante coreano,253,4.3,Via Melzo. 1. 20129 Milano MI,45.472417,9.2099042,Ristorante.Beer store.Gluten-free Ristorante.Gourmet grocery store.Ice cream shop.Korean Ristorante.Pancake Ristorante.Vegetarian Ristorante.Wine bar Magna
Rom'antica Milano Piazza Portello,253,3.6,Via Grosotto. 7. 20149 Milano MI,45.4908703,9.1467473,Pizza Ristorante Magna
Bar Dolly,253,3.5,Piazza Santa Maria Beltrade. 10. 20123 Milano MI,45.4630824,9.1864809,Bar Magna
koshari 101,254,4.5,Via Panfilo Castaldi. 23. 20124 Milano MI,45.4769893,9.2025747,Egyptian Ristorante.Arab Ristorante.Fast food Ristorante.Halal Ristorante Magna
Phoenix ????,254,4.4,Via Ponte Seveso. 42. 20125 Milano MI,45.4902856,9.205825,Mandarin Ristorante Magna
Ristorante Hdmona,254,4.4,Via Lazzaro Palazzi. 10. 20124 Milano MI,45.4773186,9.2041451,African Ristorante.East African Ristorante.Ethiopian Ristorante Magna
Wenzhou Restaurant,254,3.8,Via Bramante. 20. 20154 Milano MI,45.4808333,9.1794444,Cinese Ristorante Magna
Ristorante Al Capriccio di Licia e Oreste,257,4.4,Via Giorgio Washington. 106. 20146 Milano MI,45.4546417,9.1543126,Seafood Ristorante.Italiano Ristorante Magna
El Pec,258,4.5,Via Orti. 7. 20122 Milano MI,45.454961,9.1992017,Seafood Ristorante.Bistro.Cocktail bar.Italiano Ristorante.Ristorante Magna
Silini Bakery,258,4.4,Via Federico Faruffini. 3. 20149 Milano MI,45.4669947,9.149585,Bakery.Bar.Pastry shop Magna
Parco Sushi Sashimi,258,4,Corso Magenta. 14. 20121 Milano MI,45.4658066,9.1793613,Giapponese Ristorante.Pan-Asiatico Ristorante.Seafood Ristorante.Sushi Ristorante Magna
Al Grigliaro,259,4.4,Via Galvano Fiamma. 19. 20129 Milano MI,45.465413,9.2111629,Seafood Ristorante.Italiano Ristorante.Sardinian Ristorante Magna
Atmosphere craft soul & drinkery,260,4.6,Via Bartolomeo Eustachi. 15. 20129 Milano MI,45.4753612,9.2145414,Cocktail bar Magna
Wineria,260,4.4,Piazza Carlo Caneva. 4. 20154 Milano MI,45.4882327,9.1618608,Wine bar.Small plates Ristorante Magna
Taco Truck,260,4,Via Valtellina. 55. 20159 Milano MI,45.4956944,9.1831957,Mexican Ristorante Magna
Brasserie Milanese,261,4.6,Via Benedetto Marcello. 34. 20124 Milano MI,45.4819205,9.2095544,Italiano Ristorante Magna
BLUE M MILANO - BOTTEGA MARCHIGIANA,262,4.7,Via Lanzone. 27. 20123 Milano MI,45.4606273,9.1765883,Ristorante Magna
REEB | Pub Milano,262,4.6,Viale Toscana. 6. 20136 Milano MI,45.4465954,9.1959775,Pub.American Ristorante.Beer hall.Hamburger Ristorante Magna
Ristorante Piazza Repubblica,262,4.2,Via Aldo Manuzio. 11. 20124 Milano MI,45.4784593,9.2000978,Ristorante.Italiano Ristorante.Mediterranean Ristorante.Seafood Ristorante Magna
Joy's Milano,263,4.4,Viale Certosa. 89. 20151 Milano MI,45.493443,9.1434829,Italiano Ristorante Magna
Da Mario Steak House,264,4.5,Via Mos Bianchi. 103. 20149 Milano MI,45.4761318,9.1441782,Italiano Ristorante.Meat dish Ristorante Magna
Dagli Amici di Patty,264,4.5,Via Rosolino Pilo. 7. 20129 Milano MI,45.4737694,9.2122694,Ristorante Magna
Bar Tiffany,264,4.2,P.le di Porta Lodovica. 5. 20136 Milano MI,45.451689,9.1868804,Bar.Tobacco shop Magna
Giovanni Galli,266,4.5,Corso di Porta Romana. 2. 20122 Milano MI,45.4601923,9.1888179,Pastry shop Magna
Bar Duomo,267,3.3,Via Carlo Maria Martini. 1. 20122 Milano MI,45.4638382,9.1932519,Bar Magna
Le Presine Volanti,268,4.5,Via Bezzecca. 1. 20135 Milano MI,45.4610813,9.2097363,Mediterranean Ristorante.Ristorante Magna
Gioia Ristorante Mediterraneo,268,3.9,Via Giovanni Battista Sammartini. 15. 20125 Milano MI,45.4877726,9.2039494,Italiano Ristorante.Cinese Ristorante Magna
Bun Burgers - Bligny,268,3.6,V.le Bligny. 19a. 20136 Milano MI,45.4511227,9.1914124,Fast food Ristorante.Hamburger Ristorante Magna
Santa Margherita,269,4.7,Via Spartaco. 16. 20135 Milano MI,45.4585705,9.2101381,Pizza Ristorante.Southern Italiano Ristorante Magna
Trapizzino Milano | Navigli,269,4.5,Ripa di Porta Ticinese. 2. 20143 Milano MI,45.4521574,9.1774359,Italiano Ristorante.Roman Ristorante.Wine bar Magna
PanEVO Restaurant,269,4.3,Piazza della Repubblica. 20. 20124 Milano MI,45.478845,9.1992997,Ristorante.Italiano Ristorante Magna
Cantina Meridionale,270,4.2,Via Gustavo Fara. 33. 20124 Milano MI,45.4849724,9.1986331,Italiano Ristorante Magna
Osteria Della Carne Sedda & Faedda,272,4.1,Via Adda Angolo. Via Fabio Filzi. 11. 20124 Milano MI,45.482942,9.198998,Ristorante.Italiano Ristorante.Steak house Magna
Backdoor 43,273,4.5,Ripa di Porta Ticinese. 43. 20143 Milano MI,45.451281,9.173424,Bar Magna
Forte Restaurant,274,4.7,Viale Monte Grappa. 12b. 20124 Milano MI,45.4810523,9.1900115,Seafood Ristorante Magna
Bar Charlie,274,4.1,Via Crema. 4. 20135 Milano MI,45.4505043,9.2023954,Bar Magna
La Piadineria,274,4.1,Corso di Porta Vittoria. 46. 20122 Milano MI,45.46212,9.2051585,Fast food Ristorante.Family Ristorante.Health food Ristorante.Italiano Ristorante.Takeout Ristorante.Ristorante.Small plates Ristorante.Traditional Ristorante Magna
Trattoria La Cantinetta,275,4.4,Piazzale Carlo Archinto. 20159 Milano MI,45.4879957,9.1875498,Italiano Ristorante.Small plates Ristorante Magna
Al Mercato Atomico,275,4.2,20136. Via Salasco. 34. 20136 Milano MI,45.450482,9.1961335,Udon noodle Ristorante.Asiatico Ristorante.Giapponese Ristorante Magna
Da Peppino,275,3.9,Via Guglielmo Silva. 43. 20149 Milano MI,45.4781034,9.1471166,Italiano Ristorante Magna
Burger King,275,3.7,Piazzale Fratelli Zavattari. 6. 20149 Milano MI,45.4759914,9.1438708,Fast food Ristorante Magna
Piadineria Doppio Zero,276,4.6,20154. Via Piero della Francesca. 68. 20154 Milano MI,45.4864378,9.1599361,Ristorante Magna
Bab,276,4.5,Via S. Marco. 34. 20121 Milano MI,45.4778915,9.1890598,Korean Ristorante Magna
Streat Takeout & Delivery,276,4.4,Via Sebastiano del Piombo. 12. 20149 Milano MI,45.4771621,9.1491822,Hamburger Ristorante.American Ristorante.Takeout Ristorante Magna
Muu Sushi - Porta Romana,277,4.5,V.le Sabotino. 24. 20135 Milano MI,45.4508536,9.2013827,Sushi Ristorante.Giapponese Ristorante Magna
Dosso 18,277,4.4,Via Caradosso. 18. 20123 Milano MI,45.4672804,9.1730432,Bar.Cafe Magna
Rubacuori Restaurant,278,4.6,Chteau Monfort. Corso Concordia. 1. 20129 Milano MI,45.4682952,9.2074075,Italiano Ristorante.Ristorante Magna
Lo Spaccio - Cucina Tradizionale Italiana,279,4.5,Via Camillo Ugoni. 15. 20158 Milano MI,45.5007562,9.171066,Ristorante Magna
BistRo Aimo e Nadia,279,4.3,Via Matteo Bandello. 14. 20123 Milano MI,45.4637449,9.16719,Italiano Ristorante.Bistro Magna
Osteria da Flavio Ristorante a Milano,280,4.8,Via Copernico. 63. 20125 Milano MI,45.4912708,9.2047616,Ristorante.Fish Ristorante.Italiano Ristorante Magna
Panattonin,280,4.7,Via Mos Bianchi. 101. 20149 Milano MI,45.4760895,9.1443412,Ristorante.Deli Magna
Mela Rossa,280,4.3,Via Piero della Francesca. 38. 20154 Milano MI,45.4841535,9.1636342,Ristorante.Pizza Ristorante Magna
Crudit Milano,283,4.4,Via Eugenio Villoresi. 10. 20143 Milano MI,45.4481191,9.1624994,Ristorante.Meal delivery.Seafood Ristorante.Small plates Ristorante Magna
Amore Sicilian Bakery,284,4.6,Largo 5 Alpini. 7. 20123 Milano MI,45.471695,9.1670135,Cake shop Magna
Ted One Bar Cafe,284,4.2,Via Solferino. 32. 20121 Milano MI,45.4772752,9.1879422,Bar Magna
Hong Ni,284,4.1,Via Antonio Rosmini. 1/b. 20154 Milano MI,45.4792974,9.1748392,Cinese Ristorante Magna
Joe's American BBQ Milano,285,4,Via Giovanni Battista Sammartini. 2. 20125 Milano MI,45.4871403,9.204017,Barbecue Ristorante Magna
Salt Food Atelier,287,4.6,Via Pier Lombardo. 19. 20135 Milano MI,45.4537897,9.2077622,Ristorante.Brunch Ristorante Magna
DIVINA PIADINA - Piada bistrot a Milano,287,4.4,Viale Abruzzi. 21. 20131 Milano MI,45.4768164,9.2167037,Bistro.Cafe.Fast food Ristorante.Wine store Magna
La Piazzetta Pizzeria con cucina,287,4.3,Via dei Cignoli. 1a. 20151 Milano MI,45.4955581,9.1337362,Pizza Ristorante.Italiano Ristorante Magna
Lile in Cucina,290,4.4,Piazzale Carlo Maciachini. 18. 20159 Milano MI,45.4980434,9.1843568,Ristorante.Cafeteria.Italiano Ristorante Magna
Burgez Go,291,3.8,Via Marghera. 18. 20149 Milano MI,45.4673136,9.1530085,Fast food Ristorante.American Ristorante.Hamburger Ristorante Magna
HOP - House Of Pulled,292,4.7,Via Melchiorre Gioia. 47. 20124 Milano MI,45.4874466,9.1982523,American Ristorante Magna
Fujiyama Hot,292,4.5,Via Giorgio Washington. 107. 20146 Milano MI,45.4554045,9.1551854,Giapponese Ristorante.Sushi Ristorante Magna
Willy's Burger,294,4.5,Via Lazzaretto. 3. 20124 Milano MI,45.47724,9.20141,Hamburger Ristorante.Fast food Ristorante Magna
Shalimar,294,4.3,Viale Toscana. 2. 20136 Milano MI,45.4466491,9.1973463,Indiano Ristorante.Halal Ristorante.Ristorante Magna
Turkish Kebap,295,4,Corso Ventidue Marzo. 22. 20135 Milano MI,45.4620284,9.2124223,Kebab shop Magna
ChefMi???Ristorante Cinese,296,4.2,Via Gustavo Fara. 4. 20124 Milano MI,45.4821123,9.1978144,Cinese Ristorante.Delivery Cinese Ristorante Magna
Pizzeria Trattoria Al Bronzetti,296,3.9,Via Fratelli Bronzetti. 2. 20129 Milano MI,45.4672998,9.2144947,Ristorante.Italiano Ristorante.Pizza Ristorante.Venetian Ristorante Magna
Putea-Sfizioteca Salentina,297,4.3,C.so Indipendenza. 12. 20129 Milano MI,45.4675228,9.213219,Ristorante Magna
MiBi Bistrot Milano,298,4.5,Via Andrea Solari. 60. 20144 Milano MI,45.4534955,9.1569415,Vegan Ristorante Magna
I Mori,298,4.4,Via Archimede. 5. 20129 Milano MI,45.4645763,9.2084271,Ristorante.Seafood Ristorante Magna
Friari,298,4,Piazzale Damiano Chiesa. 2. 20149 Milano MI,45.4842744,9.1570614,Ristorante.Caterer.Deli.Takeout Ristorante.Mediterranean Ristorante.Small plates Ristorante Magna
Halal food milano center Al-Amin Ristorante,298,4,Via Vitruvio. 32. 20124 Milano MI,45.4823268,9.2070452,Indiano Ristorante Magna
Houseki Sushi,299,4.5,Via Paolo Lomazzo. 29. 20154 Milano MI,45.4827989,9.1712947,Giapponese Ristorante.Seafood Ristorante Magna
LARG_O : Bar Milano,299,4.4,Via Augusto Anfossi. 44. 20135 Milano MI,45.4584606,9.2162657,Bar.Pub.Tapas Ristorante.Wine club Magna
Ristorante Pizzeria Melabianca,299,4.1,Via Domenico Cucchiari. 12. 20155 Milano MI,45.488584,9.165299,Ristorante.Pizza Ristorante Magna
Lei Poke Sushi Milano,302,4.9,Zona MM Lima. Via Vitruvio. 8. 20124 Milano MI,45.4808523,9.2097336,Poke bar Magna
Ristorante Principe di Rella Luigi,302,4.2,Via Tavazzano. 6. 20155 Milano MI,45.492644,9.1483854,Italiano Ristorante.Mediterranean Ristorante.Pizza Ristorante.Pizza takeaway.Seafood Ristorante Magna
Bar Nicol,302,4.1,Piazza Luigi Vittorio Bertarelli. 4. 20122 Milano MI,45.4581435,9.1875154,Bar.Beer hall.Cafe.Cocktail bar.Lunch Ristorante.Wine club Magna
Assunta Madre,304,4.3,Via Vittor Pisani. 2. 20124 Milano MI,45.4805431,9.1994895,Seafood Ristorante.Italiano Ristorante.Mediterranean Ristorante Magna
Fiore Di Mare,304,3.8,Via Alberico Gentili. 1. 20146 Milano MI,45.4631703,9.1518087,Ristorante Magna
